Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
10620081341,4,5,130.0,2.0,4,1,0,3,2,2,10
10624082325,4,4,90.0,3.0,4,0,0,3,2,2,6
10624082328,4,4,90.0,3.0,4,0,0,3,2,2,8
10624082332,4,3,85.0,3.0,4,1,0,3,2,2,5
10624082335,4,3,90.0,3.0,4,0,0,3,2,2,6
10624082338,4,2,55.0,3.0,4,1,0,3,2,2,8
10624082341,4,3,75.0,3.0,4,1,0,3,2,2,7
10627082728,4,5,160.0,3.0,4,0,0,3,2,2,8
10627082729,0,3,70.0,3.0,4,0,0,3,2,2,8
10627082733,0,5,140.0,3.0,4,0,0,3,2,2,8
10627082735,0,5,149.0,3.0,4,1,0,3,2,2,8
10627082738,1,4,90.0,3.0,4,1,0,0,0,0,8
10627082741,4,4,120.0,3.0,0,0,0,3,2,2,8
10702083025,4,5,250.0,3.0,4,1,1,3,2,2,5
10702083026,4,3,120.0,2.0,4,1,1,3,2,2,7
10702083032,4,4,120.0,2.0,4,1,0,3,2,2,6
10702083035,4,5,110.0,2.0,4,0,1,3,2,2,8
10703083425,4,4,120.0,3.0,4,0,0,3,2,2,3
10703083430,4,3,100.0,3.0,4,0,0,3,2,2,4
10703083432,4,1,30.0,3.0,2,0,0,2,1,1,2
10703083435,4,4,138.0,3.0,4,0,0,3,2,2,5
10703083438,4,4,130.0,3.0,4,0,0,3,2,2,5
10703083441,1,4,130.0,2.0,4,0,1,3,2,2,7
10704083829,4,5,140.0,3.0,4,0,0,3,2,2,3
10704083832,4,4,130.0,1.0,4,1,1,3,2,2,6
10704083835,4,4,120.0,3.0,4,0,0,3,2,2,6
10704083841,1,4,90.0,3.0,4,1,0,3,2,2,7
10705084229,4,4,130.0,3.0,4,1,0,3,2,2,6
10705084230,4,6,300.0,3.0,4,0,1,3,2,2,8
10705084231,4,5,140.0,3.0,4,1,1,3,2,2,8
10705084235,4,4,100.0,3.0,4,1,1,3,2,2,7
10705084238,5,3,70.0,1.0,4,0,0,3,2,2,4
10705084241,5,3,70.0,1.0,4,0,0,3,2,2,6
10707084629,5,4,120.0,3.0,4,0,0,3,2,2,7
10707084630,4,5,132.0,3.0,4,1,0,3,2,2,6
10707084632,4,4,120.0,3.0,4,1,0,3,2,2,7
10707084636,4,3,100.0,3.0,4,0,1,3,2,2,6
10707084638,4,3,90.0,3.0,4,1,0,3,2,2,7
10707084641,4,3,80.0,3.0,4,0,0,3,2,2,8
10707085025,5,3,130.0,3.0,0,1,0,3,2,2,7
10707085030,4,4,136.0,3.0,0,1,0,3,2,2,10
10707085031,1,3,80.0,1.0,4,1,0,3,2,2,8
10707085033,4,2,80.0,1.0,4,1,0,3,2,2,7
10707085038,4,3,110.0,1.0,4,1,0,3,2,2,7
10707085041,4,3,120.0,1.0,4,1,0,3,2,2,8
10707085426,6,1,20.0,3.0,2,0,0,2,0,1,1
