Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
21407551932,1,0,1,74.0,0.0,0.0,6,1,3
21407551935,3,1,2,23.0,1.0,0.3333333333333333,2,4,1
21407552020,4,1,3,23.75,0.5,0.25,3,4,1
21407552023,3,1,2,15.333333333333334,0.6666666666666666,0.0,2,4,1
21407552027,6,3,3,29.166666666666668,1.0,0.3333333333333333,3,6,2
21407552028,6,4,2,48.166666666666664,1.0,0.0,3,6,2
21407552032,4,2,2,32.25,1.0,0.5,3,3,1
21407552035,3,2,1,46.666666666666664,0.6666666666666666,0.0,3,4,1
21407552120,2,1,1,47.5,0.5,0.0,6,1,3
21407552123,1,0,1,80.0,0.0,0.0,6,1,3
21407552127,5,3,2,43.4,0.8,0.0,3,4,2
21407552129,3,0,3,46.0,0.6666666666666666,0.0,6,1,2
21407552132,1,1,0,84.0,0.0,0.0,6,1,3
21407552135,4,1,3,14.5,0.5,0.0,6,5,1
21407552223,6,2,4,21.333333333333332,0.8333333333333334,0.5,3,3,2
21407552226,2,1,1,70.0,0.5,0.0,3,4,1
21407552229,2,1,1,69.0,0.5,0.0,3,1,1
21407552232,2,1,1,62.0,0.0,0.0,6,4,1
21407552235,1,0,1,74.0,0.0,0.0,6,1,3
21407552320,5,3,2,34.4,0.8,0.2,2,4,2
21407552323,3,1,2,57.666666666666664,0.3333333333333333,0.0,6,4,1
21407552326,2,1,1,81.5,0.0,0.0,6,1,1
21407552329,1,0,1,75.0,0.0,0.0,6,1,3
21407552332,5,3,2,16.8,1.0,0.6,3,3,2
21407552335,1,0,1,68.0,0.0,0.0,6,1,3
21408552420,4,1,3,21.25,0.75,0.25,2,4,1
21408552423,3,2,1,36.333333333333336,1.0,0.3333333333333333,3,4,1
21408552426,3,2,1,52.666666666666664,0.6666666666666666,0.0,9,1,1
21408552428,5,4,1,46.8,0.6,0.0,2,4,2
21408552432,3,2,1,54.333333333333336,0.3333333333333333,0.0,6,4,1
21408552435,3,1,2,29.0,0.6666666666666666,0.0,2,4,1
21408552520,4,2,2,24.5,1.0,0.5,2,3,1
21408552523,2,1,1,52.0,1.0,0.0,2,4,1
21408552526,4,1,3,27.0,1.0,0.5,0,3,1
21408552529,4,2,2,17.25,0.75,0.25,2,4,1
21408552532,3,2,1,37.666666666666664,1.0,0.0,9,4,1
21408552535,3,2,1,41.333333333333336,1.0,0.0,3,4,1
21408552619,3,2,1,36.333333333333336,1.0,0.3333333333333333,2,4,1
21408552620,1,0,1,82.0,0.0,0.0,6,1,3
21408552625,3,1,2,43.0,1.0,0.3333333333333333,3,4,1
21408552629,1,1,0,74.0,1.0,0.0,3,4,3
21408552632,2,1,1,33.0,1.0,0.0,0,4,1
21408552635,3,1,2,41.666666666666664,1.0,0.0,3,4,1
21408552720,3,2,1,35.0,1.0,0.3333333333333333,9,4,1
21408552723,3,2,1,46.666666666666664,0.6666666666666666,0.3333333333333333,3,4,1
21408552726,2,1,1,65.5,0.0,0.0,6,4,1
21408552729,4,2,2,26.75,1.0,0.5,9,3,1
21408552735,5,2,3,44.6,0.6,0.0,3,4,1
21408552820,3,1,2,18.666666666666668,0.6666666666666666,0.0,9,4,1
21408552823,4,3,1,41.25,1.0,0.0,9,4,1
21408552826,2,1,1,63.5,0.0,0.0,6,4,1
21408552829,4,1,3,21.0,0.75,0.25,2,4,1
21408552832,5,2,3,33.6,1.0,0.4,3,4,1
21408552835,4,3,1,34.75,1.0,0.25,4,4,1
21408552920,2,1,1,69.0,0.5,0.0,3,4,1
21408552923,4,3,1,42.25,0.75,0.0,3,1,1
21408552926,2,1,1,69.5,0.5,0.0,3,4,1
21408552929,2,1,1,27.0,1.0,0.0,1,4,1
21408552932,3,2,1,48.333333333333336,0.6666666666666666,0.0,3,4,1
21408552935,3,1,2,40.0,1.0,0.3333333333333333,9,4,1
21408553020,2,1,1,70.5,0.5,0.0,3,1,1
21408553022,5,3,2,33.6,1.0,0.2,9,4,1
21408553026,4,2,2,32.0,1.0,0.25,9,0,1
21408553029,3,2,1,46.666666666666664,1.0,0.0,3,4,1
21408553032,4,3,1,23.25,1.0,0.5,4,3,1
21408553035,3,2,1,65.0,0.0,0.0,6,4,1
21408553120,3,1,2,19.0,0.6666666666666666,0.0,9,4,1
21408553123,3,2,1,40.0,1.0,0.3333333333333333,3,4,1
21408553126,4,3,1,35.75,1.0,0.5,9,3,1
21408553129,3,1,2,35.666666666666664,1.0,0.3333333333333333,3,4,1
21408553132,6,2,4,17.166666666666668,0.8333333333333334,0.5,3,3,2
21408553135,4,2,2,24.5,0.5,0.0,2,4,1
21409553220,2,1,1,62.0,1.0,0.0,3,1,1
21409553223,5,2,3,25.2,0.8,0.4,3,3,1
21409553226,6,1,5,19.166666666666668,0.8333333333333334,0.5,3,3,2
21409553229,2,1,1,74.5,0.5,0.0,3,1,1
21409553232,4,2,2,29.0,0.75,0.25,3,4,1
21409553235,4,2,2,23.0,0.75,0.25,9,4,1
21409553320,4,2,2,21.25,0.75,0.25,9,4,1
21409553323,4,1,3,25.0,0.75,0.25,3,6,1
21409553325,2,1,1,40.5,0.5,0.0,9,6,1
21409553328,4,1,3,21.25,1.0,0.5,2,3,1
21409553332,3,2,1,26.333333333333332,1.0,0.3333333333333333,2,4,1
21409553335,5,2,3,24.6,0.6,0.2,3,5,2
21409553420,4,3,1,33.5,1.0,0.5,3,4,1
21409553423,2,1,1,28.5,0.5,0.5,6,1,0
21409553426,4,2,2,18.0,0.75,0.25,9,4,1
21409553429,3,1,2,51.666666666666664,0.6666666666666666,0.0,6,4,2
21409553432,2,0,2,60.0,0.0,0.0,6,0,3
21409553435,4,3,1,19.25,0.75,0.25,9,4,1
21409553520,5,3,2,15.4,0.6,0.2,2,5,2
21409553523,2,2,0,49.0,0.5,0.0,6,4,3
21409553526,4,2,2,24.25,1.0,0.5,9,4,1
21409553529,2,1,1,53.5,0.0,0.0,6,4,1
21409553532,4,1,3,17.75,0.5,0.0,6,5,1
21409553535,5,2,3,23.0,0.8,0.4,9,3,2
21409553622,2,1,1,34.0,0.5,0.0,6,1,3
21409553623,4,1,3,30.75,0.75,0.0,2,4,1
21409553626,5,1,4,38.4,0.8,0.4,9,3,1
21409553629,4,2,2,23.75,1.0,0.5,0,3,1
21409553632,3,2,1,53.0,0.6666666666666666,0.0,3,1,1
21409553635,1,0,1,72.0,0.0,0.0,6,1,3
21409553720,2,1,1,61.0,0.0,0.0,6,4,1
21409553723,6,1,5,26.833333333333332,0.8333333333333334,0.5,3,3,2
21409553726,3,2,1,43.666666666666664,0.6666666666666666,0.0,3,4,1
21409553729,4,2,2,22.5,0.75,0.25,3,4,1
