Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
20225415920,1,1.0,12.0,5460000.0,1,1399
20223415117,1,3.0,12.0,16380000.0,1,1399
20223415120,1,3.0,12.0,16380000.0,1,1399
20204407919,1,5.0,12.0,27300000.0,1,1399
20204407923,1,3.0,12.0,16380000.0,1,1399
20204407926,1,3.0,12.0,16380000.0,1,1399
20204407929,1,1.0,12.0,5460000.0,1,1399
20218412714,1,3.0,12.0,16380000.0,1,1399
20218412716,1,2.0,12.0,10920000.0,1,1399
20218412720,1,4.0,12.0,21840000.0,1,1399
20218412723,1,4.0,12.0,21840000.0,1,1399
20201406320,1,4.0,12.0,21840000.0,1,1399
20216412314,1,4.0,12.0,21840000.0,1,1399
20223415123,1,2.0,12.0,10920000.0,1,1399
20218412726,1,2.0,12.0,10920000.0,1,1399
20218412729,1,3.0,12.0,16380000.0,1,1399
20222414720,1,3.0,12.0,16380000.0,1,1399
20222414726,1,3.0,12.0,16380000.0,1,1399
20204407914,1,3.0,12.0,16380000.0,1,1399
20204407917,1,4.0,12.0,21840000.0,1,1399
20216412326,1,3.0,12.0,16380000.0,1,1399
20202407114,1,3.0,12.0,16380000.0,1,1399
20202407120,1,3.0,12.0,16380000.0,1,1399
20202407123,1,2.0,12.0,10920000.0,1,1399
20202407126,1,5.0,12.0,27300000.0,1,1399
20202407129,1,4.0,12.0,21840000.0,1,1399
20215411914,1,4.0,12.0,21840000.0,1,1399
20215411916,1,3.0,12.0,16380000.0,1,1399
20215411920,1,3.0,12.0,16380000.0,1,1399
20215411923,1,4.0,12.0,21840000.0,1,1399
20215411926,1,2.0,12.0,10920000.0,1,1399
20215411929,1,4.0,12.0,21840000.0,1,1399
20214411514,1,3.0,12.0,16380000.0,1,1399
20214411517,1,1.0,12.0,5460000.0,1,1399
20214411520,1,3.0,12.0,16380000.0,1,1399
20214411523,1,2.0,12.0,10920000.0,1,1399
20214411526,1,4.0,12.0,21840000.0,1,1399
20214411529,1,2.0,12.0,10920000.0,1,1399
20202407117,1,2.0,12.0,10920000.0,1,1399
20208410320,1,2.0,12.0,10920000.0,1,1399
20208410317,1,2.0,12.0,10920000.0,1,1399
20208410322,1,2.0,12.0,10920000.0,1,1399
20225415514,1,3.0,12.0,16380000.0,1,1399
20225415517,1,3.0,12.0,16380000.0,1,1399
20225415520,1,3.0,12.0,16380000.0,1,1399
20225415523,1,4.0,12.0,21840000.0,1,1399
20225415526,1,2.0,12.0,10920000.0,1,1399
20225415529,1,2.0,12.0,10920000.0,1,1399
20218413120,1,3.0,12.0,16380000.0,1,1399
20218413123,1,3.0,12.0,16380000.0,1,1399
20201406726,1,2.0,12.0,10920000.0,1,1399
20206409117,1,3.0,12.0,16380000.0,1,1399
20208410326,1,3.0,12.0,16380000.0,1,1399
20210410720,1,3.0,12.0,16380000.0,1,1399
20218413126,1,1.0,12.0,5460000.0,1,1399
20219413517,1,3.0,12.0,16380000.0,1,1399
20227416322,1,2.0,12.0,10920000.0,1,1399
20227416326,1,3.0,12.0,16380000.0,1,1399
20218413117,1,3.0,12.0,16380000.0,1,1399
20218413114,1,3.0,12.0,16380000.0,1,1399
20306419120,1,1.0,12.0,5460000.0,1,1399
20306419120,1,5.0,12.0,27300000.0,1,1399
20306419126,1,3.0,12.0,16380000.0,1,1399
20306419123,1,2.0,12.0,10920000.0,1,1399
20306419114,1,4.0,12.0,21840000.0,1,1399
20303417929,1,2.0,12.0,10920000.0,1,1399
20303417923,1,1.0,12.0,5460000.0,1,1399
20303417914,1,2.0,12.0,10920000.0,1,1399
20303417926,1,3.0,12.0,16380000.0,1,1399
20307420322,1,2.0,12.0,10920000.0,1,1399
20307420317,1,4.0,12.0,21840000.0,1,1399
20314423529,1,2.0,12.0,10920000.0,1,1399
20314423520,1,2.0,12.0,10920000.0,1,1399
20314423520,1,1.0,9.0,4095000.0,1,1399
20314423515,1,4.0,12.0,21840000.0,1,1399
20303417920,1,2.0,12.0,10920000.0,1,1399
20303417916,1,3.0,12.0,16380000.0,1,1399
20306419113,1,5.0,12.0,27300000.0,1,1399
20306419129,1,3.0,12.0,16380000.0,1,1399
20307420314,1,6.0,12.0,32760000.0,1,1399
